timestamp,open,high,low,close,volume,Stock Code,{
2014-05-30,3.46,3.56,3.0,3.05,83035700.0,IAG,
2014-04-30,3.54,3.7,3.33,3.49,93166700.0,IAG,
2014-03-31,3.89,4.35,3.42,3.52,146916000.0,IAG,
2014-02-28,3.71,4.37,3.41,3.71,123602600.0,IAG,
2014-01-31,3.43,4.169,3.365,3.65,132829000.0,IAG,
2013-12-31,4.3,4.315,3.15,3.33,169467079.0,IAG,
2013-11-29,5.02,5.18,4.1,4.36,106925301.0,IAG,
2013-10-31,4.6,5.59,4.32,5.1,143860100.0,IAG,
2013-09-30,6.19,6.23,4.662,4.75,192798500.0,IAG,
2013-08-30,5.23,7.08,4.28,6.02,203043600.0,IAG,
2013-07-31,4.37,5.48,3.85,5.18,135519300.0,IAG,
2013-06-28,5.36,5.645,3.81,4.33,141366800.0,IAG,
2013-05-31,5.21,6.21,4.67,5.28,158654100.0,IAG,
2013-04-30,7.23,7.265,4.6,5.37,166146900.0,IAG,
2013-03-28,6.82,7.54,6.04,7.2,150915200.0,IAG,
2013-02-28,8.37,8.87,6.68,6.74,85175500.0,IAG,
2013-01-31,11.85,12.0,7.95,8.25,91132329.0,IAG,
2012-12-31,11.88,11.97,10.58,11.47,56493300.0,IAG,
2012-11-30,15.56,15.92,11.12,11.83,65759195.0,IAG,
2012-10-31,16.04,16.88,15.05,15.59,56666500.0,IAG,
2012-09-28,13.21,16.42,12.8541,15.81,75323700.0,IAG,
2012-08-31,11.1,13.29,10.42,13.1,56825900.0,IAG,
2012-07-31,11.78,12.3,10.03,11.14,51742223.0,IAG,
2012-06-29,10.93,12.96,10.9,11.8,80810300.0,IAG,
2012-05-31,12.5,12.62,9.2,10.67,79996900.0,IAG,
2012-04-30,13.28,13.75,11.84,12.4,56664200.0,IAG,
2012-03-30,15.29,15.38,12.87,13.29,61341300.0,IAG,
2012-02-29,16.98,17.74,14.82,15.12,50696100.0,IAG,
2012-01-31,16.25,17.82,15.26,16.74,50945700.0,IAG,
2011-12-30,20.24,20.68,14.69,15.85,42623000.0,IAG,
2011-11-30,20.69,23.49,18.1,20.18,40101300.0,IAG,
2011-10-31,20.46,22.18,16.97,21.5,47609600.0,IAG,
2011-09-30,20.67,23.88,19.17,19.78,70059600.0,IAG,
2011-08-31,20.07,21.44,18.2,20.6,71562400.0,IAG,
2011-07-29,18.63,22.2,18.15,20.0,44371900.0,IAG,
2011-06-30,20.99,21.22,17.694,18.76,69722300.0,IAG,
2011-05-31,20.7,21.38,18.5,21.05,70729300.0,IAG,
2011-04-29,21.93,23.38,19.43,20.75,64277400.0,IAG,
2011-03-31,21.49,23.38,19.64,22.02,72306600.0,IAG,
2011-02-28,19.38,22.34,19.1,21.2,68603800.0,IAG,
2011-01-31,17.9,20.03,17.36,19.02,65431600.0,IAG,
2010-12-31,16.59,18.13,16.15,17.8,50712900.0,IAG,
2010-11-30,18.41,19.45,16.06,16.38,82584900.0,IAG,
2010-10-29,17.85,18.52,16.55,18.28,64485100.0,IAG,
2010-09-30,19.01,19.35,16.78,17.71,84213500.0,IAG,
2010-08-31,16.12,19.31,15.51,18.74,61493900.0,IAG,
2010-07-30,17.68,17.68,15.27,15.81,56598500.0,IAG,
2010-06-30,17.56,19.31,16.25,17.68,76299200.0,IAG,
2010-05-28,18.11,20.2493,15.42,17.31,116333000.0,IAG,
2010-04-30,13.58,18.31,13.55,17.87,80615000.0,IAG,
2010-03-31,14.86,16.0,13.17,13.22,75953600.0,IAG,
2010-02-26,13.41,15.5,13.0,14.77,113392600.0,IAG,
2010-01-29,16.26,17.71,13.08,13.21,105963700.0,IAG,
2009-12-31,19.6,21.0,15.02,15.64,142402300.0,IAG,
2009-11-30,13.53,20.13,12.92,18.95,139729800.0,IAG,
2009-10-30,14.29,15.2,12.19,13.15,106165100.0,IAG,
2009-09-30,11.68,15.86,11.14,14.14,135068400.0,IAG,
2009-08-31,10.85,12.36,10.62,11.63,37752900.0,IAG,
2009-07-31,10.34,11.31,8.57,10.56,57869500.0,IAG,
2009-06-30,11.35,11.51,9.04,10.12,73501300.0,IAG,
2009-05-29,8.05,11.42,7.97,11.27,57417200.0,IAG,
2009-04-30,8.6,8.87,7.21,7.99,55339100.0,IAG,
2009-03-31,8.02,8.9,6.31,8.55,74838700.0,IAG,
2009-02-27,6.66,9.0,6.48,8.08,81158200.0,IAG,
2009-01-30,6.16,7.25,5.25,6.84,60841600.0,IAG,
2008-12-31,4.24,6.24,3.48,6.11,51201800.0,IAG,
2008-11-28,3.36,4.7,2.69,4.7,35810100.0,IAG,
2008-10-31,5.62,5.79,2.22,3.3,45374500.0,IAG,
2008-09-30,6.01,6.36,4.45,5.62,45859700.0,IAG,
2008-08-29,6.53,6.9,5.16,6.52,32169800.0,IAG,
2008-07-31,6.03,6.84,5.7,6.62,38652400.0,IAG,
2008-06-30,5.98,6.45,5.59,6.05,35370800.0,IAG,
2008-05-30,5.91,6.68,5.79,5.91,33663800.0,IAG,
2008-04-30,7.22,7.64,5.71,5.98,36466500.0,IAG,
2008-03-31,8.28,8.66,7.15,7.33,37360100.0,IAG,
2008-02-29,8.12,8.48,7.09,8.09,30835300.0,IAG,
2008-01-31,8.2,10.07,7.8,7.95,39572500.0,IAG,
2007-12-31,8.63,8.88,7.7,8.1,15921400.0,IAG,
2007-11-30,8.66,10.43,8.29,8.57,31063300.0,IAG,
2007-10-31,8.7,9.07,7.83,8.77,24164200.0,IAG,
2007-09-28,6.69,9.06,6.69,8.67,24739800.0,IAG,
2007-08-31,8.31,9.24,6.42,6.61,29370000.0,IAG,
2007-07-31,7.74,8.95,7.58,8.29,23127700.0,IAG,
2007-06-29,7.37,8.12,7.05,7.66,23504100.0,IAG,
2007-05-31,8.1,8.15,6.63,7.29,23869300.0,IAG,
2007-04-30,7.79,8.379,7.54,8.12,22318500.0,IAG,
2007-03-30,8.3,8.37,7.35,7.7,27062700.0,IAG,
2007-02-28,8.95,9.39,8.03,8.41,23270300.0,IAG,
2007-01-31,8.9,8.99,8.15,8.82,20780700.0,IAG,
2006-12-29,9.58,9.62,8.41,8.81,14916000.0,IAG,
2006-11-30,8.59,9.8,8.35,9.58,18459800.0,IAG,
2006-10-31,8.5,8.86,8.15,8.46,9999600.0,IAG,
2006-09-29,10.95,11.83,8.27,8.49,17425400.0,IAG,
2006-08-31,9.25,11.3,9.2,10.98,9567600.0,IAG,
2006-07-31,9.08,9.41,8.17,9.34,5054600.0,IAG,
2006-06-30,9.25,10.13,7.75,8.9,10252600.0,IAG,
2006-05-31,9.75,10.6,8.65,9.43,12469100.0,IAG,
2006-04-28,8.77,9.91,8.4,9.57,10411500.0,IAG,
2006-03-31,8.98,9.38,7.8,8.63,8562100.0,IAG,
2006-02-28,9.5,9.76,8.44,8.88,6900800.0,IAG,
2006-01-31,7.94,9.77,7.94,9.4,8008400.0,IAG,
2005-12-30,7.7,7.94,7.1,7.82,7443800.0,IAG,
2005-11-30,6.92,7.8,6.59,7.47,3375200.0,IAG,
2005-10-31,7.36,7.47,6.45,6.94,3214800.0,IAG,
2005-09-30,7.08,7.88,6.99,7.36,4643900.0,IAG,
2005-08-31,6.54,7.57,6.44,7.03,3267100.0,IAG,
2005-07-29,6.75,7.12,6.36,6.45,2146100.0,IAG,
2005-06-30,6.45,7.07,6.38,6.82,3606300.0,IAG,
2005-05-31,6.04,6.62,5.77,6.45,4116600.0,IAG,
2005-04-29,6.1,6.34,5.35,6.09,3415100.0,IAG,
2005-03-31,7.2,7.28,5.92,6.14,2993200.0,IAG,
2005-02-28,6.61,7.69,6.45,7.19,3034900.0,IAG,
2005-01-31,6.56,6.78,5.98,6.62,2551900.0,IAG,
2004-12-31,7.68,8.0,6.36,6.65,5625500.0,IAG,
2004-11-30,7.56,7.95,6.93,7.67,5765200.0,IAG,
2004-10-29,8.09,8.6,6.77,7.56,8876900.0,IAG,
2004-09-30,7.53,8.15,6.9,8.03,4006400.0,IAG,
2004-08-31,6.08,7.76,5.2,7.53,9929800.0,IAG,
2004-07-30,5.52,6.65,5.32,5.86,9711700.0,IAG,
2004-06-30,5.68,5.88,5.07,5.58,10618500.0,IAG,
2004-05-28,4.75,5.8,4.1,5.64,18164100.0,IAG,
2004-04-30,6.61,6.61,4.75,4.8,25300000.0,IAG,
2004-03-31,6.85,7.23,6.22,6.52,10790800.0,IAG,
2004-02-27,6.54,7.6,6.4,6.75,6971200.0,IAG,
2004-01-30,6.97,7.76,6.18,6.53,8070900.0,IAG,
2003-12-31,8.45,8.45,6.49,6.94,9070000.0,IAG,
2003-11-28,7.55,8.35,7.01,8.35,7153300.0,IAG,
2003-10-31,6.2,7.74,5.95,7.5,7923800.0,IAG,
2003-09-30,5.84,6.65,5.55,6.21,9658000.0,IAG,
2003-08-29,4.97,5.99,4.94,5.84,7874600.0,IAG,
,,,,,,IGO,"    ""Error Message"": ""Invalid API call. Please retry or visit the documentation (https://www.alphavantage.co/documentation/) for TIME_SERIES_MONTHLY."""
,,,,,,IGO,}
2023-09-11,30.54,30.66,28.91,29.78,230882.0,JHX,
2023-08-31,28.65,31.93,26.7001,30.18,1859301.0,JHX,
2023-07-31,27.0,29.6,25.6301,29.6,725151.0,JHX,
2023-06-30,24.74,27.81,24.61,26.89,848751.0,JHX,
2023-05-31,22.5,25.23,22.14,24.6,1139241.0,JHX,
2023-04-28,21.5,22.8799,21.14,22.26,844555.0,JHX,
2023-03-31,20.98,22.0925,19.72,21.65,1590085.0,JHX,
2023-02-28,22.86,24.63,20.63,20.86,2399731.0,JHX,
2023-01-31,18.09,22.68,17.59,22.47,1693527.0,JHX,
2022-12-30,20.6,21.13,17.25,17.94,2667417.0,JHX,
2022-11-30,22.57,22.685,17.86,19.85,3278315.0,JHX,
2022-10-31,20.18,22.255,19.56,22.04,2373798.0,JHX,
2022-09-30,22.5,23.99,19.23,19.78,2337612.0,JHX,
2022-08-31,24.93,26.0,22.37,22.41,1522273.0,JHX,
2022-07-29,21.88,24.85,21.8,24.84,2098673.0,JHX,
2022-06-30,25.37,25.37,20.14,21.94,2308333.0,JHX,
2022-05-31,28.53,30.01,25.0,25.83,1839389.0,JHX,
2022-04-29,30.21,31.9,28.03,28.69,1409035.0,JHX,
2022-03-31,32.26,34.86,30.105,30.15,1163196.0,JHX,
2022-02-28,33.36,36.26,30.89,32.52,1197959.0,JHX,
2022-01-31,40.68,41.64,31.29,33.32,1282646.0,JHX,
2021-12-31,39.16,41.36,38.245,40.69,595255.0,JHX,
2021-11-30,39.68,41.85,38.42,39.38,512838.0,JHX,
2021-10-29,36.04,39.71,35.17,39.33,652234.0,JHX,
2021-09-30,38.79,41.04,35.66,35.68,950485.0,JHX,
2021-08-31,34.48,39.59,33.5993,38.57,722779.0,JHX,
2021-07-30,33.68,35.4999,32.82,33.76,816566.0,JHX,
2021-06-30,33.71,35.67,33.06,34.19,558692.0,JHX,
2021-05-28,32.78,34.76,31.04,32.69,608839.0,JHX,
2021-04-30,31.41,34.79,31.35,33.23,498132.0,JHX,
2021-03-31,29.21,30.62,28.2401,30.58,671028.0,JHX,
2021-02-26,28.1,32.49,27.8901,28.36,503651.0,JHX,
2021-01-29,29.87,30.0,27.75,27.91,441006.0,JHX,
2020-12-31,28.77,29.91,27.23,29.66,519498.0,JHX,
2020-11-30,24.78,30.0,24.65,29.46,517229.0,JHX,
2020-10-30,24.45,26.37,23.8,24.38,457178.0,JHX,
2020-09-30,22.26,24.04,21.44,23.81,321768.0,JHX,
2020-08-31,20.9,23.6962,20.86,22.45,332107.0,JHX,
2020-07-31,19.26,21.1659,18.36,20.79,341924.0,JHX,
2020-06-30,17.62,20.99,17.41,19.24,721492.0,JHX,
2020-05-29,14.0,17.95,12.96,17.21,1029879.0,JHX,
2020-04-30,12.04,14.67,10.98,14.55,1833403.0,JHX,
2020-03-31,18.41,19.57,8.98,11.98,2364325.0,JHX,
2020-02-28,21.39,22.13,17.76,18.26,375673.0,JHX,
2020-01-31,19.68,21.78,19.43,21.0,295279.0,JHX,
2019-12-31,19.62,20.12,18.69,19.64,335470.0,JHX,
2019-11-29,17.39,19.85,17.06,19.73,226641.0,JHX,
2019-10-31,16.77,18.04,16.15,17.18,331437.0,JHX,
2019-09-30,15.15,16.9,15.15,16.81,172909.0,JHX,
2019-08-30,13.73,15.78,12.88,15.27,363285.0,JHX,
2019-07-31,13.15,13.95,12.95,13.7,300094.0,JHX,
2019-06-28,12.62,13.57,12.51,13.21,229864.0,JHX,
2019-05-31,13.79,13.84,12.21,12.76,230755.0,JHX,
2019-04-30,12.99,13.76,12.77,13.69,198769.0,JHX,
2019-03-29,12.74,13.2,12.45,12.87,317062.0,JHX,
2019-02-28,11.06,13.24,10.97,12.55,403960.0,JHX,
2019-01-31,10.9,11.71,10.51,11.24,1025649.0,JHX,
2018-12-31,11.87,12.5,10.0,11.74,1527919.0,JHX,
2018-11-30,13.51,14.96,10.83,11.7,1013028.0,JHX,
2018-10-31,15.14,15.42,12.9,13.38,919383.0,JHX,
2018-09-28,15.19,15.7,14.74,15.26,365540.0,JHX,
2018-08-31,16.27,17.38,15.26,15.26,267981.0,JHX,
2018-07-31,16.4,16.87,15.85,15.96,206083.0,JHX,
2018-06-29,17.03,17.55,15.99,16.91,253786.0,JHX,
2018-05-31,17.68,18.02,16.26,16.75,198658.0,JHX,
2018-04-30,17.75,18.66,17.16,17.81,158796.0,JHX,
2018-03-29,17.56,18.11,17.17,17.88,166784.0,JHX,
2018-02-28,17.65,18.79,17.25,17.7,233044.0,JHX,
2018-01-31,17.62,17.95,16.87,17.67,245194.0,JHX,
2017-12-29,16.4,17.69,16.11,17.61,557802.0,JHX,
2017-11-30,15.12,16.56,14.51,16.43,1450762.0,JHX,
2017-10-31,14.05,15.4,13.62,15.39,388872.0,JHX,
2017-09-29,14.22,14.85,13.76,14.06,641567.0,JHX,
2017-08-31,15.19,15.21,13.55,14.17,423566.0,JHX,
2017-07-31,15.51,15.84,14.86,15.41,148434.0,JHX,
2017-06-30,14.78,16.09,14.601,15.77,278151.0,JHX,
2017-05-31,17.21,17.28,14.36,14.63,461582.0,JHX,
2017-04-28,15.7,17.06,15.5244,17.06,247926.0,JHX,
2017-03-31,15.01,16.0,14.89,15.8,248985.0,JHX,
2017-02-28,16.02,16.14,14.0,14.87,311254.0,JHX,
2017-01-31,16.14,16.16,15.39,15.77,239802.0,JHX,
2016-12-30,15.64,16.25,15.3232,15.9,158286.0,JHX,
2016-11-30,14.83,15.69,14.3,15.58,193726.0,JHX,
2016-10-31,15.53,15.9041,14.89,15.01,93409.0,JHX,
2016-09-30,16.33,16.51,15.41,15.73,126514.0,JHX,
2016-08-31,16.34,17.3,15.96,16.33,226697.0,JHX,
2016-07-29,15.54,16.98,15.28,16.61,148110.0,JHX,
2016-06-30,15.14,15.84,13.9,15.34,205947.0,JHX,
2016-05-31,14.29,15.29,13.675,15.2,152296.0,JHX,
2016-04-29,13.45,15.41,13.45,14.02,197423.0,JHX,
2016-03-31,12.86,14.28,12.716,13.63,500482.0,JHX,
2016-02-29,11.48,12.88,10.94,12.78,227148.0,JHX,
2016-01-29,12.45,12.45,10.19,11.43,349209.0,JHX,
2015-12-31,12.09,12.78,10.3,12.67,457457.0,JHX,
2015-11-30,13.158,13.62,11.63,11.91,473416.0,JHX,
2015-10-30,12.08,13.4,11.8901,13.15,882486.0,JHX,
2015-09-30,60.22,67.248,11.87,12.03,136116.0,JHX,
2015-08-31,70.18,72.19,57.0,62.3,251875.0,JHX,
2015-07-31,68.64,70.78,64.46,69.6,58221.0,JHX,
2015-06-30,68.22,70.34,62.22,66.29,87042.0,JHX,
2015-05-29,58.14,68.22,57.94,67.51,62646.0,JHX,
2015-04-30,57.84,62.2,57.195,57.75,372526.0,JHX,
2015-03-31,58.98,60.68,55.68,57.84,60195.0,JHX,
2015-02-27,51.06,59.59,50.69,59.56,58406.0,JHX,
2015-01-30,54.03,54.09,48.39,50.57,71567.0,JHX,
2014-12-31,49.9,55.0,49.6,54.4,109361.0,JHX,
2014-11-28,52.67,54.55,51.38,51.66,107238.0,JHX,
2014-10-31,52.06,53.7999,48.87,53.34,125922.0,JHX,
2014-09-30,60.13,61.52,51.8401,52.29,88944.0,JHX,
2014-08-29,62.35,65.64,59.01,60.04,77200.0,JHX,
2014-07-31,65.86,66.36,61.17,62.81,41134.0,JHX,
2014-06-30,67.19,68.51,63.51,65.37,70817.0,JHX,
2014-05-30,63.7801,68.22,61.5,66.88,77400.0,JHX,
2014-04-30,67.21,67.38,60.54,64.14,71400.0,JHX,
2014-03-31,66.58,72.26,62.5,68.26,133000.0,JHX,
2014-02-28,56.5,64.0,56.5,63.8999,73800.0,JHX,
2014-01-31,57.49,59.9,55.72,56.01,86900.0,JHX,
2013-12-31,57.6,58.0,51.69,57.37,61800.0,JHX,
2013-11-29,50.6,57.42,48.07,57.42,120000.0,JHX,
2013-10-31,49.59,52.7,47.9,51.91,70000.0,JHX,
2013-09-30,44.77,50.96,43.8843,49.4,89700.0,JHX,
2013-08-30,41.46,46.31,39.97,43.47,83700.0,JHX,
2013-07-31,43.75,45.42,40.7501,41.75,114200.0,JHX,
2013-06-28,46.59,47.78,41.2897,43.12,187900.0,JHX,
2013-05-31,51.75,54.025,46.15,46.15,297200.0,JHX,
2013-04-30,52.5,53.24,46.88,52.45,99400.0,JHX,
2013-03-28,49.99,53.66,49.04,52.58,67800.0,JHX,
2013-02-28,54.0,54.0,47.8558,50.19,96200.0,JHX,
2013-01-31,48.02,53.92,48.02,53.24,84400.0,JHX,
2012-12-31,47.71,49.9,46.63,48.73,101100.0,JHX,
2012-11-30,48.42,49.9798,44.57,47.74,116400.0,JHX,
2012-10-31,45.68,49.14,44.7,48.047,429500.0,JHX,
2012-09-28,43.7,48.01,42.72,45.26,81200.0,JHX,
2012-08-31,43.65,45.16,40.0,43.47,62800.0,JHX,
2012-07-31,41.53,45.95,39.47,43.61,101900.0,JHX,
2012-06-29,35.02,41.29,34.0,41.12,104100.0,JHX,
2012-05-31,38.61,38.95,34.08,36.15,43700.0,JHX,
2012-04-30,40.0,40.3,37.04,38.77,22500.0,JHX,
2012-03-30,39.49,40.9,37.37,40.2,21500.0,JHX,
2012-02-29,37.9,40.81,37.78,39.53,25700.0,JHX,
2012-01-31,35.66,39.56,34.29,37.73,15900.0,JHX,
2011-12-30,34.75,35.81,31.0,35.01,18400.0,JHX,
2011-11-30,30.51,35.58,30.24,35.41,27500.0,JHX,
2011-10-31,26.57,34.25,25.23,32.43,21900.0,JHX,
